run,status,K,alpha,corpus,decoder,gbm_gain,gbm_hi,gbm_lo,gbm_noLLM,gbm_sig,gbm_withLLM,lam,lin_gain,lin_hi,lin_lo,lin_noLLM,lin_sig,lin_withLLM,llm_cal,llm_logloss,llm_raw,mass,model,n_eval,n_items,n_train,panel,prior,stack,stack_gain,stack_hi,stack_lo,stack_sig,support_dropped,support_frac,w_star
h16_test2_qwen25_72b_ipip,ok,5,0.5,ipip,0.1095681159718755,0.00047040976010503466,0.0012725232398208039,-0.0003510602396537556,0.11513702892528536,False,0.11466661916518034,100.0,-0.0001705682643462716,-1.2390508834889207e-05,-0.0003229498348052563,0.10958909421136481,False,0.10975966247571109,0.15007903268585565,3.037329605782383,0.19807155287714173,1.0,Qwen/Qwen2.5-72B-Instruct,64,60,20000,test2,0.15505150520833333,0.10968437978397302,-0.00011626381209752347,8.382657433286987e-05,-0.0003177710066748069,False,0,1.0,0.05
h16_test2_qwen35_9b_ipip,ok,5,0.6,ipip,0.1095681159718755,-7.777570866756916e-05,0.0007308488757010573,-0.0008864061316739496,0.11513702892528536,False,0.11521480463395292,100.0,2.6690451669643097e-05,0.00015828347914573855,-0.00010337582265368671,0.10958909421136481,False,0.10956240375969517,0.15395629815886347,1.644197997651045,0.1859102841221747,0.9925,Qwen/Qwen3.5-9B,64,60,20000,test2,0.15505150520833333,0.1095681159718755,2.168404344971009e-19,6.505213034913027e-19,0.0,False,0,1.0,0.0
h16_val_apertus_8b_ipip,ok,5,0.0,ipip,0.10932697457337898,0.00020281299259072394,0.0010371673551915063,-0.0006144615837262522,0.11470510343052129,False,0.11450229043793056,100.0,-8.034349433650302e-05,6.735635842136448e-05,-0.000219969295293474,0.10926989012938852,False,0.10935023362372502,0.15911671354166665,2.3149959180679054,0.28545578956023276,0.9972,swiss-ai/Apertus-8B-Instruct-2509,64,60,20000,val,0.15911671354166665,0.10932697457337898,0.0,0.0,0.0,False,0,1.0,0.0
h16_val_glm47_flash_ipip,ok,5,0.3,ipip,0.10932697457337898,4.552307959425545e-06,0.0007752754751967004,-0.0007564725266958036,0.11470510343052129,False,0.11470055112256186,100.0,-3.2518213591939426e-05,7.008540915136148e-05,-0.00012991383551911773,0.10926989012938852,False,0.10930240834298045,0.15876943719537595,1.9688690636884167,0.24717104533949308,0.9981,zai-org/GLM-4.7-Flash,64,60,20000,val,0.15911671354166665,0.10932697457337898,0.0,0.0,0.0,False,0,1.0,0.0
h16_val_gptoss_20b_ipip,ok,5,0.6,ipip,0.10932697457337898,0.0001509986800178446,0.0010440400104465024,-0.0007328484820557377,0.11470510343052129,False,0.11455410475050345,100.0,-1.2239884636917366e-05,9.77138263585527e-05,-0.00011953895140843782,0.10926989012938852,False,0.10928213001402542,0.15804932476671105,1.6317412841181427,0.19309462793196297,0.9967,openai/gpt-oss-20b,64,60,20000,val,0.15911671354166665,0.10932697457337898,0.0,0.0,0.0,False,0,1.0,0.0
h16_val_granite_8b_ipip,ok,5,0.3,ipip,0.10932697457337898,-0.0005984998168390884,0.0004306946629525815,-0.0016381830534612934,0.11470510343052129,False,0.11530360324736039,100.0,-0.00015871651076149814,5.741477104933776e-05,-0.0003748285057888308,0.10926989012938852,False,0.10942860664015,0.15909609249857914,5.131367708025243,0.3560221172846789,1.0,ibm-granite/granite-4.1-8b,64,60,20000,val,0.15911671354166665,0.10932697457337898,0.0,0.0,0.0,False,0,1.0,0.0
h16_val_mistral_24b_ipip,ok,5,1.0,ipip,0.10932697457337898,-0.0007183124937437995,0.0002270081966223385,-0.0015671652745961485,0.11470510343052129,False,0.11542341592426508,100.0,-8.141228916587744e-05,7.371269184272891e-05,-0.00022545564956392297,0.10926989012938852,False,0.10935130241855438,0.15756183475396507,2.892645718247421,0.3238553248417928,0.9959,mistralai/Mistral-Small-24B-Instruct-2501,64,60,20000,val,0.15911671354166665,0.10932697457337898,0.0,0.0,0.0,False,0,1.0,0.0
h16_val_qwen25_32b_ipip,ok,5,0.3,ipip,0.10932697457337898,-0.0007971175905691776,0.0004468646660268701,-0.0019511132231773908,0.11470510343052129,False,0.11550222102109046,100.0,-0.00020642504610406327,-1.327959424523359e-05,-0.0003913945544030617,0.10926989012938852,False,0.10947631517549257,0.15358155629452286,3.535959428691994,0.2134249104265612,1.0,Qwen/Qwen2.5-32B-Instruct,64,60,20000,val,0.15911671354166665,0.10932697457337898,0.0,0.0,0.0,False,0,1.0,0.0
h16_val_qwen25_72b_ipip,ok,5,0.4,ipip,0.10932697457337898,-0.0003000214383840126,0.0008590575336474645,-0.001420773419543223,0.11470510343052129,False,0.1150051248689053,100.0,-6.670391773726573e-05,0.00013249045892435146,-0.00025021287041017203,0.10926989012938852,False,0.10933659404712577,0.15326110284591646,3.135867607081475,0.2063375066611713,1.0,Qwen/Qwen2.5-72B-Instruct,64,60,20000,val,0.15911671354166665,0.10932697457337898,0.0,0.0,0.0,False,0,1.0,0.0
h16_val_qwen25_7b_ipip,ok,5,0.1,ipip,0.10932697457337898,-0.00029313894927928677,0.0007758788117378019,-0.0013521212623763812,0.11470510343052129,False,0.11499824237980058,100.0,-9.773623837809793e-05,4.4548262756103294e-05,-0.00023062737393852214,0.10926989012938852,False,0.1093676263677666,0.15889142444701032,3.0527000277742333,0.2551471557163596,1.0,Qwen/Qwen2.5-7B-Instruct,64,60,20000,val,0.15911671354166665,0.10932697457337898,0.0,0.0,0.0,False,0,1.0,0.0
h16_val_qwen35_9b_ipip,ok,5,0.4,ipip,0.10932697457337898,0.00024063902325063195,0.001268712068015583,-0.0007725764402238997,0.11470510343052129,False,0.11446446440727065,100.0,2.927660798195575e-06,8.187363318982863e-05,-7.306577131595032e-05,0.10926989012938852,False,0.10926696246859031,0.15832498719367655,1.618183375564913,0.18955300695149688,0.9927,Qwen/Qwen3.5-9B,64,60,20000,val,0.15911671354166665,0.10932697457337898,0.0,0.0,0.0,False,0,1.0,0.0
h16_val_qwen3_235b_ipip,invalid(mass=0.0),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
h16_val_qwq_32b_ipip,ok,5,0.7,ipip,0.10932697457337898,-0.0005702631806604102,0.0002826442024750882,-0.0014575885566267032,0.11470510343052129,False,0.1152753666111817,100.0,-0.00011937785983780983,3.148913292680612e-06,-0.00023864058173018985,0.10926989012938852,False,0.10938926798922632,0.15422815273846366,1.7935232705187487,0.20160816525705363,0.9995,Qwen/QwQ-32B-Preview,64,60,20000,val,0.15911671354166665,0.10932697457337898,0.0,0.0,0.0,False,0,1.0,0.0
